customerID,Churn,tenure,MonthlyCharges,TotalCharges,log_TotalCharges,gender_Male,StreamingTV_Yes,no_IS,OnlineBackup_Yes,TechSupport_Yes,StreamingMovies_Yes,DeviceProtection_Yes,SeniorCitizen_1,InternetService_DSL,InternetService_Fiber_optic,PhoneService_Yes,MultipleLines_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,Partner_Yes,OnlineSecurity_Yes,Dependents_Yes,PaymentMethod_Bank_transfer_(automatic),PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,PaperlessBilling_Yes,y
4976-LNFVV,No,19,34.3,577.15,2.7612886999947945,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5055-MGMGF,No,65,105.05,6914.95,3.8397890441991107,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
4641-FROLU,No,30,19.3,602.9,2.7802452838653524,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
2862-JVEOY,No,6,19.15,124.4,2.0948203803548,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2969-QWUBZ,No,2,51.4,96.8,1.9858753573083936,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9822-BIIGN,No,53,71.85,3827.9,3.582960583750715,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0
2077-MPJQO,No,7,75.4,533.05,2.726767947686318,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
1534-OULXE,No,61,49.7,2961.4,3.4714970720499183,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0
7136-RVDTZ,Yes,70,45.25,3264.45,3.51381002111313,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
2971-SGAFL,No,13,78.75,995.35,2.997975820786656,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0
1480-IVEVR,No,35,81.6,2815.25,3.4495169671445773,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
2905-KFQUV,No,2,70.4,154.8,2.189770956346874,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
4581-SSPWD,Yes,3,75.8,246.3,2.3914644118391033,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
3370-HXOPH,No,3,76.1,257.6,2.4109458586877746,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
9391-YZEJW,No,62,94.0,5757.2,3.760211316720665,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
9958-MEKUC,No,72,103.95,7517.7,3.876084990845183,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
0281-CNTZX,No,63,19.95,1234.8,3.0915966208100576,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
6927-WTFIV,Yes,20,71.3,1389.2,3.142764774638725,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4118-CEVPF,No,35,110.8,3836.3,3.5839125618067964,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
3398-ZOUAA,Yes,21,69.1,1474.75,3.168718404841185,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
9114-VEPUF,No,62,96.1,6001.45,3.778256192203478,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0
7876-BEUTG,No,15,48.8,720.1,2.8573928109209015,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
2338-BQEZT,No,55,50.55,2832.75,3.452208248219225,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
9873-MNDKV,No,11,44.65,472.25,2.674171966593871,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
0378-NHQXU,Yes,17,88.25,1460.65,3.164546163039944,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1
8241-JUIQO,No,61,19.45,1336.35,3.125920217990995,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2194-IIQOF,No,71,89.3,6388.65,3.805409096109553,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
4512-ZUIYL,Yes,2,70.0,153.05,2.1848333339333537,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
9631-RXVJM,No,35,19.25,677.9,2.8311656339094426,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9584-EXCDZ,No,17,70.5,1165.6,3.0665495387619335,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7969-AULMZ,Yes,21,97.35,2119.5,3.3262334209042397,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
5093-FEGLU,No,47,19.65,921.55,2.964518903456344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
2621-UDNLU,No,3,20.85,72.0,1.8573324964312685,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7526-IVLYU,No,3,19.65,68.35,1.834738518903841,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
2428-HYUNX,No,44,19.35,847.25,2.928011577509416,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
9214-EKVXR,No,1,44.0,44.0,1.6434526764861874,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
3410-MHHUM,No,44,94.4,4295.35,3.6329985574281762,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0
0568-ONFPC,Yes,5,25.9,135.0,2.130333768495006,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1
0733-VUNUW,Yes,24,55.65,1400.55,3.146298617862536,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1
4550-EVXNY,Yes,1,69.65,69.65,1.8429211207599823,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1
2122-YWVYA,No,18,75.4,1380.4,3.140004950619449,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
2968-SSGAA,Yes,10,100.6,1060.2,3.0253877998904075,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
2296-DKZFP,No,65,71.0,4386.2,3.642088430559943,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
4844-JJWUY,Yes,1,86.0,86.0,1.9344984512435677,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
6777-TGHTM,Yes,53,106.95,5785.5,3.762340897921723,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1
8909-BOLNL,No,3,21.2,52.05,1.716420733846555,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6603-YRDCJ,No,33,61.05,2018.4,3.305007237509518,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0
3538-WZPHD,Yes,3,29.6,79.45,1.9000939015433984,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
3229-USWAR,No,34,79.95,2727.3,3.435732912484542,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
2138-VFAPZ,No,14,19.7,263.65,2.4210277756674827,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
6131-JLWZM,No,13,20.3,275.4,2.439963935920905,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
4785-QRJHC,Yes,46,59.9,2816.65,3.4497328844325934,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
0269-XFESX,No,23,24.35,538.5,2.7311857076340003,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
1709-EJDOX,No,47,19.75,948.9,2.977220446635385,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
4316-XCSLJ,No,17,50.3,846.8,2.9277808493473745,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0
8610-WFCJF,Yes,49,95.6,4783.5,3.6797457782986402,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
9693-XMUOB,No,59,50.25,2997.45,3.4767519474322026,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0383-CLDDA,No,69,85.35,5897.4,3.7706605854514192,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
4905-JEFDW,Yes,11,41.6,470.6,2.6726519228400023,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
2709-UQGNP,No,10,51.65,524.5,2.7197454925295768,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
3549-ZTMNH,No,12,24.0,269.65,2.430800424624181,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
7881-INRLC,Yes,45,100.85,4740.0,3.6757783416740852,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1
8033-ATFAS,No,39,59.85,2341.5,3.369494162118099,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
1635-NZATJ,No,71,25.45,1789.65,3.252768104761324,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
0562-HKHML,No,71,23.9,1626.4,3.2112273656299823,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
8277-RVRSV,No,33,24.15,800.3,2.9032528168939584,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0
9943-VSZUV,No,67,75.7,5060.85,3.7042234653195187,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
0117-LFRMW,Yes,37,40.2,1448.8,3.161008437306002,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
6172-FECYY,Yes,49,84.5,4254.85,3.6288842541220014,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1
7054-ENNGU,No,9,50.85,466.6,2.668944734457734,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1455-HFBXA,No,52,91.6,4627.8,3.6653745817461667,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
9402-CXWPL,No,70,98.9,6838.6,3.8349672019384444,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1628-BIZYP,No,1,85.0,85.0,1.9294189257142926,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1965-AKTSX,Yes,14,78.95,1101.85,3.0421224759982755,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
0082-LDZUE,No,1,44.3,44.3,1.6464037262230695,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
4786-UKSNZ,Yes,1,20.2,20.2,1.3053513694466237,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5343-SGUBI,No,52,80.2,4297.6,3.6332259909886213,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0
0856-NAOES,No,6,60.9,414.1,2.617105230502378,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1976-AZZPJ,No,7,34.2,256.6,2.4092566520389096,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
7248-VZQLC,Yes,47,85.2,3969.35,3.5987193947920173,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
6156-UZDLF,No,26,87.15,2274.1,3.3568095581939787,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
3099-OONVS,No,25,54.3,1296.8,3.1128730018404585,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0
9500-WBGRP,No,69,19.1,1268.85,3.1034102840153373,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
5183-KLYEM,No,72,112.75,8192.6,3.9134217511448175,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
5144-PQCDZ,No,4,19.95,59.25,1.7726883546821415,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
8514-VZHEB,No,59,19.5,1147.85,3.059885138559698,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
6625-IUTTT,No,67,65.55,4361.55,3.6396408555117508,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
9355-NPPFS,No,26,78.8,2006.1,3.3023525779195624,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0068-FIGTF,No,27,78.2,2078.95,3.3178440444131336,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5965-GGPRW,No,72,105.25,7609.75,3.8813703893061944,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
8035-PWSEV,No,6,89.25,487.05,2.6875735476816827,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2236-HILPA,No,62,20.65,1218.45,3.085807712290026,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1840-BIUOG,No,20,68.7,1416.2,3.151124590050682,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
1356-MKYSK,No,6,78.65,483.3,2.6842167951388807,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
6080-LNESI,No,51,24.75,1234.6,3.0915262726310906,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1830-IPXVJ,No,61,19.75,1311.6,3.1178014079973275,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
5828-DWPIL,No,62,89.1,5618.3,3.7496049254789465,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
8398-TBIYD,No,72,84.7,6185.15,3.791350236444097,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
0011-IGKFF,Yes,13,98.0,1237.85,3.0926680210014323,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
4192-GORJT,Yes,5,94.45,498.1,2.697316541732383,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
6496-SLWHQ,Yes,3,105.0,294.45,2.4690115586556876,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
9912-GVSEQ,Yes,26,93.85,2381.55,3.3768597038388526,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
2931-FSOHN,No,13,59.9,788.35,2.896719071958631,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
9418-RUKPH,No,38,19.95,756.4,2.8787515201730023,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
5383-MMTWC,Yes,8,84.0,613.4,2.7877437716464666,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
9971-ZWPBF,No,34,108.9,3625.2,3.5593319713209053,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
4712-AUQZO,No,18,33.6,550.35,2.740638970811629,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9711-FJTBX,No,56,85.85,4793.8,3.680679911068462,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
2908-ZTPNF,No,36,34.85,1267.2,3.1028451642454185,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7240-ETPTR,Yes,9,48.75,442.2,2.6456187382426952,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
2202-CUYXZ,Yes,1,84.85,84.85,1.9286518466536946,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
5995-OIGLP,Yes,12,56.65,654.85,2.8161418318502855,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
8421-WZOOW,No,57,95.3,5567.45,3.7456563254237945,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
6261-RCVNS,Yes,42,73.9,3160.55,3.4997626652704357,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7951-QKZPL,Yes,33,24.5,740.3,2.869407749382202,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1
1414-YADCW,No,70,84.6,5706.2,3.756346989433602,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
8756-RDDLT,No,68,44.95,3085.35,3.4893044372336943,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2862-PFNIK,No,1,24.7,24.7,1.3926969532596658,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
5816-QVHRX,No,37,100.3,3541.4,3.549174982951759,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
4430-YHXGG,No,4,25.45,84.2,1.9253120914996495,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0
6888-SBYAI,No,1,50.7,50.7,1.705007959333336,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
7395-XWZOY,No,20,55.0,1165.55,3.066530908708871,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7169-YWAMK,No,72,68.4,4855.35,3.6862205416775833,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
3640-PHQXK,Yes,31,89.9,2806.9,3.448226940521222,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
6877-LGWXO,Yes,18,78.55,1422.65,3.1530980682044447,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
6859-RKMZJ,No,11,55.05,608.15,2.7840107110782126,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
2729-VNVAP,No,33,19.8,641.35,2.807095099074618,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
2957-JIRMN,No,62,84.45,4959.15,3.695407244646638,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2049-BAFNW,No,1,35.9,35.9,1.5550944485783191,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3842-QTGDL,No,16,80.75,1321.3,3.1210014349896404,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0
7163-OCEQI,No,22,78.65,1663.75,3.2210880684827314,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0
9782-LGXMC,No,49,61.75,3024.15,3.4806033286799165,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0
5975-BAICR,No,36,63.7,2188.5,3.340146550949133,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
8019-ENHXU,Yes,42,99.45,4138.05,3.616795733935541,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
5167-GBFRE,Yes,4,25.2,102.5,2.010723865391773,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9033-EOXWV,Yes,12,74.05,872.65,2.9408400930216376,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
4673-KKSLS,No,31,87.6,2724.25,3.435246959569129,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
4853-OITSN,No,5,89.15,413.25,2.616212862243485,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
9800-OUIGR,No,66,20.0,1374.2,3.1380499442048895,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1324-NLTJE,Yes,15,55.0,757.1,2.879153246184246,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
2324-EFHVG,No,64,104.4,6692.65,3.8255981136568415,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
7094-MSZAO,No,10,20.05,218.5,2.3394514413064407,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
1522-VVDMG,Yes,7,89.75,608.8,2.7844746437625165,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1
6907-CQGPN,No,29,34.3,1004.75,3.0020580148640725,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0780-XNZFN,No,57,20.65,1125.6,3.0513840844266893,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0239-OXEXL,No,46,84.25,3847.6,3.5851899160626624,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
2675-IJRGJ,No,53,19.65,978.0,2.9903388547876015,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7049-GKVZY,No,17,79.85,1387.35,3.142186038501852,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
8577-QSOCG,No,38,20.2,746.05,2.872767934706479,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
3721-CNZHX,No,15,19.8,304.6,2.4837298990000236,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0212-ISBBF,No,22,50.35,1098.85,3.0409384125159566,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
9185-TQCVP,Yes,14,85.15,1139.2,3.056599976292781,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
3585-YNADK,No,57,74.6,4368.95,3.6403770744993715,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
5271-DBYSJ,No,11,79.15,827.7,2.917872955198848,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1099-GODLO,No,1,20.35,20.35,1.3085644135612389,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
6828-HMKWP,No,12,21.05,262.05,2.418384164038612,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
5567-WSELE,Yes,3,94.6,279.55,2.4464594965946915,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
1472-TNCWL,No,36,94.7,3512.5,3.5456163329131365,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
8063-RJYNF,Yes,16,94.25,1483.25,3.1712143570094913,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1
0687-ZVTHB,Yes,65,72.45,4653.85,3.6678123812665433,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1
2080-GKCWQ,No,2,74.95,151.75,2.1811286997472954,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
9661-ACXBS,Yes,42,105.2,4400.75,3.6435266976462515,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1
2193-SFWQW,No,72,111.95,8033.1,3.9048831733094613,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
5656-JAMLX,No,62,19.85,1253.65,3.0981763050073265,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3462-BJQQA,No,6,89.75,552.65,2.7424501743585696,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
0442-TDYUO,No,48,20.05,1036.0,3.0153597554092144,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
6733-LRIZX,No,35,108.95,4025.5,3.6048198309783377,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0
9503-XJUME,No,52,19.65,928.4,2.96773513178388,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
4367-NHWMM,No,1,24.9,24.9,1.3961993470957363,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3727-RJMEO,Yes,6,82.85,460.25,2.6629937971760524,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
3779-OSWCF,No,71,93.2,6506.15,3.813324071768049,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
6736-DHUQI,No,67,84.8,5598.3,3.7480561675945205,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
3915-ODIYG,No,60,71.75,4374.55,3.6409333847712784,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
